# STR_XXXX part is read and XXXX becomes the string id number.
# Everything after the colon and before the new line will be saved as the string.
# Use # at the beginning of a line to leave a comment.
STR_0028    :Statek piracki
STR_3245    :{SMALLFONT}{BLACK}Zakaż przeprowadzania kampanii reklamowych, promocji i innych działań marketingowych
STR_3246    :{WINDOW_COLOUR_2}{CURRENCY}
STR_3247    :{WINDOW_COLOUR_2}{COMMA16}%
STR_3248    :Nie można bardziej zwiększyć ilości początkowej gotówki!
STR_3249    :Nie można bardziej zmniejszyć ilości początkowej gotówki!
STR_3250    :Nie można bardziej zwiększyć początkowego zadłużenia!
STR_3251    :Nie można bardziej zmniejszyć początkowego zadłużenia!
STR_3252    :Nie można bardziej zwiększyć maksymalnego zadłużenia!
STR_3253    :Nie można bardziej zmniejszyć maksymalnego zadłużenia!
STR_3254    :Nie można bardziej zwiększyć oprocentowania pożyczek!
STR_3255    :Nie można bardziej zmniejszyć oprocentowania pożyczek!
STR_3277    :{WINDOW_COLOUR_2}Koszt zakupu ziemi:
STR_3278    :{WINDOW_COLOUR_2}Koszt zakupu planów budowy:
STR_3284    :Wybór celu
STR_3287    :{WINDOW_COLOUR_2}Cel:
STR_3288    :{SMALLFONT}{BLACK}Wybierz klimat
STR_3289    :{WINDOW_COLOUR_2}Klimat:
STR_3295    :{SMALLFONT}{BLACK}Zmień nazwę parku
STR_3296    :{SMALLFONT}{BLACK}Zmień nazwę scenariusza
STR_3297    :{SMALLFONT}{BLACK}Zmień szczegóły odnośnie parku/scenariusza
STR_3298    :{WINDOW_COLOUR_2}Nazwa parku: {BLACK}{STRINGID}
STR_3299    :{WINDOW_COLOUR_2}Szczegóły parku/scenariusza:
STR_3300    :{WINDOW_COLOUR_2}Nazwa scenariusza: {BLACK}{STRINGID}
STR_3301    :{WINDOW_COLOUR_2}Data zakończenia:
STR_3302    :{WINDOW_COLOUR_2}{MONTHYEAR}
STR_3303    :{WINDOW_COLOUR_2}Liczba gości:
STR_3304    :{WINDOW_COLOUR_2}Wartość parku:
STR_3309    :{WINDOW_COLOUR_2}{COMMA16}
STR_3310    :{WINDOW_COLOUR_2}{LENGTH}
STR_3311    :{WINDOW_COLOUR_2}{COMMA2DP32}
STR_3312    :{WINDOW_COLOUR_2}Przejaźdzki/atrakcje według następującej kolejności:
STR_3313    :Nazwa scenariusza
STR_3314    :Wprowadź nazwę dla scenariusza:
STR_3315    :Szczegóły parku/scenariusza
STR_3316    :Wprowadź opis tego scenariusza:
STR_3317    :Brak szczegółów
STR_3324    :Wymaga dodatku: {STRINGID}
STR_3341    :{SMALLFONT}{BLACK}Narzędzia
STR_3342    :Edytor Scenariuszy
STR_3343    :Przekonwertuj zapisaną grę do scenariusza
STR_3344    :Projektant Kolejek
STR_3345    :Menadżer projektów tras
STR_3348    :Zmień nazwę
STR_3349    :Usuń
STR_3356    :Usuń plik
STR_3364    :Zaawansowane
STR_3366    :{BLACK}= Atrakcja
STR_3367    :{BLACK}= Budka z jedzeniem
STR_3368    :{BLACK}= Budka z napojami
STR_3369    :{BLACK}= Stoisko z pamiątk.
STR_3370    :{BLACK}= Punkt informacyjny
STR_3371    :{BLACK}= Pierwsza pomoc
STR_3372    :{BLACK}= Bankomat
STR_3373    :{BLACK}= Toaleta
STR_3374    :Uwaga: Zaznaczono zbyt wiele obiektów!
STR_3375    :Nie wszystkie elementy w tej grupie scenerii mogą zostać wybrane
STR_3376    :Zainstaluj nowy wyglad tras...
STR_3377    :{SMALLFONT}{BLACK}Zainstaluj nowy wygląd tras z pliku
STR_3378    :Zainstaluj
STR_3379    :Anuluj
STR_3385    :Podstawy
STR_3386    :Budowanie Własnych Przejażdżek
STR_3387    :Budowanie Kolejek Górskich
STR_3388    :Nie można przełączyć do tego trybu
STR_3389    :Nie można wybrać dodatkowych przedmiotów scenerii...
STR_3390    :Zaznaczono zbyt wiele rzeczy
# Start of tutorial strings. Not used at the moment, so not necessary to translate.
STR_3391    :{SMALLFONT}{BLACK}Oto nasz park - rozejrzyjmy się po nim trochę...
STR_3392    :{SMALLFONT}{BLACK}Najszybszym sposobem przesuwania ekranu jest przytrzymanie wciśniętego PRAWEGO przycisku myszy i poruszanie nią...
STR_3393    :{SMALLFONT}{BLACK}Jeżeli chcesz widzieć na ekranie większy obszar parku, możesz oddalić widok, klikając ikonę znajdująca się na górnej części ekranu...
STR_3394    :{SMALLFONT}{BLACK}Możesz też obrócić widok o 90 stopni...
STR_3395    :{SMALLFONT}{BLACK}Budowanie czegokolwiek w tej skali jest nieco uciążliwe. Przybliżmy więc z powrotem widok naszego parku...
STR_3396    :{SMALLFONT}{BLACK}Zbudujmy prostą atrakcję, żeby nasz park zaczął działać...
STR_3397    :{SMALLFONT}{BLACK}Biało-przezroczysty 'duch' atrakcji pokazuje ci, gdzie zostanie ona wybudowana. Przesuniemy teraz kursor myszy tam, gdzie chcemy postawić naszą atrakcję, i kliknięciem umieścimy ją we wskazanym miejscu...
STR_3398    :{SMALLFONT}{BLACK}Atrakcje potrzebują wejścia i wyjścia. Przesuniemy teraz kursor na pole przylegające do atrakcji i kliknięciem myszy zbydujemy wejście. Tak samo postąpimy z wyjściem...
STR_3399    :{SMALLFONT}{BLACK}Musimy zbudować dróżki, żeby goście odwiedzający nasz park mogli dojść do nowej atrakcji...
STR_3400    :{SMALLFONT}{BLACK}Dróżka prowadząca do wejścia atrakcji będzie specjalną 'dróżką kolejkową.'
STR_3401    :{SMALLFONT}{BLACK}Za wyjściem wystarczy zbudować 'zwykłą dróżkę'...
STR_3402    :{SMALLFONT}{BLACK}Świetnie, otwórzmy naszą atrakcję! Aby to zrobić, należy kliknąć ikonę flagi w oknie atrakcji i wybrać 'otwórz'...
STR_3403    :{SMALLFONT}{BLACK}Ale gdzie są goście?
STR_3404    :{SMALLFONT}{BLACK}Ach - park jest jeszcze zamknięty! Szybko - otwórzmy go...
STR_3405    :{SMALLFONT}{BLACK}Czekając na pierwszych gości, zajmijmy się rozmieszczeniem scenerii...
STR_3406    :{SMALLFONT}{BLACK}Oto pusty park. Wybudujmy prostą atrakcję wg. własnego projektu.
STR_3407    :{SMALLFONT}{BLACK}Najpierw musimy wybrać początek trasy...
STR_3408    :{SMALLFONT}{BLACK}Odcinek torów, który właśnie wybudowaliśmy jest 'peronem stacji'. Tutaj goście mogą wsiadać i wysiadać z wagoników...
STR_3409    :{SMALLFONT}{BLACK}Wydłużmy trochę stację, dodając jeszcze kilka takich odcników...
STR_3410    :{SMALLFONT}{BLACK}Ikony znajdujące się u góry okna budowy są do wyboru różnych elementów torów...
STR_3411    :{SMALLFONT}{BLACK}Wybierzmy lewy skręt...
STR_3412    :{SMALLFONT}{BLACK}Skręt nie został jeszcze wybudowany, ale jego 'duch' wskazuje, w którym miejscu zostanie umieszczony. Dopiero klikając dużą ikonę 'Buduj to', faktycznie budujemy tory...
STR_3413    :{SMALLFONT}{BLACK}Teraz, kiedy trasa jest już gotowa, musimy zbudować wejście i wyjście z atrakcji...
STR_3414    :{SMALLFONT}{BLACK}Now that the circuit is complete, we need to build the ride entrance and exit...
STR_3415    :{SMALLFONT}{BLACK}Sprawdźmy naszą atrakcję, aby przekonać się, jak się sprawuje...
STR_3416    :{SMALLFONT}{BLACK}Gdy atrakcja jest sprawdzana, zbudujemy miejsce, w którym ludzie będą się ustawiali w kolejce do wejścia i dróżkę prowadzącą do wyjścia z atrakcji...
STR_3417    :{SMALLFONT}{BLACK}W porządku - otwórzmy park i atrakcję...
STR_3418    :{SMALLFONT}{BLACK}Nasza nowa atrakcja nie zapewnia gościom zbyt wielu emocji - może powinniśmy dodać trochę scenerii?
STR_3419    :{SMALLFONT}{BLACK}Aby wybudować scenerię nad inną lub w powietrzu, przytrzymaj wciśnięty przycisk SHIFT i porusz kursorem, dzieki czemu wybierzesz wysokość...
STR_3420    :{SMALLFONT}{BLACK}W przypadku niektórych rodzajów scenerii po wybudowaniu można zmienić ich kolor...
STR_3421    :{SMALLFONT}{BLACK}Dodajmy jakąś muzykę do naszej atrakcji...
STR_3422    :{SMALLFONT}{BLACK}Zbudujmy kolejkę górską!
STR_3423    :{SMALLFONT}{BLACK}Jest pełno gotowych kolejek górskich, ale my wybudujemy ją według naszego własnego projektu...
STR_3424    :{SMALLFONT}{BLACK}Mamy już peron stacji. teraz potrzebujemy wzniesienia z wyciągarki...
STR_3425    :{SMALLFONT}{BLACK}Wagoniki kolejki górskiej nie posiadają własnego napędu, więc potrzebna jest wyciągarka, która najpierw wciągnie kolejkę pod górę...
STR_3426    :{SMALLFONT}{BLACK}Wyciągarka jest gotowa - teraz pierwszy spadek...
STR_3427    :{SMALLFONT}{BLACK}Te zakręty to zły pomysł - pasażerowie będą miotani siedząc w bezwładności...
STR_3428    :{SMALLFONT}{BLACK}Nachylone zakręty będą dużo lepszym pomysłem - pasażerowie zostaną wciągnięci w siedzenia zamiast w bok wagonika...
STR_3429    :{SMALLFONT}{BLACK}Nie - to nie zadziała! Spójrz na znaczniki wysokości - drugie wzniesienie jest wyższe od tego z wyciągarki...
STR_3430    :{SMALLFONT}{BLACK}Aby upewnić się, że kolejka pokona kolejne wzniesienia, każde z nich musi być nieco niższe od poprzedniego...
STR_3431    :{SMALLFONT}{BLACK}Teraz lepiej - nasza kolejka powinna podjechać pod to wzniesienie! Spróbujmy nieco bardziej zakręconej trasy...
STR_3432    :{SMALLFONT}{BLACK}Musimy sprawić, aby nasza kolejka zwolniła przed tym ostatnim zakrętem i samą stacją. Dodajmy więc hamulce do torów...
STR_3433    :{SMALLFONT}{BLACK}Na koniec dodamy hamulce tarczowe, które pozwolą dwóm kolejkom bezpiezniej poruszać się po trasie...
STR_3434    :{SMALLFONT}{BLACK}Sprawdźmy naszą kolejkę, aby przekonać się, jak się sprawuje...
STR_3435    :{SMALLFONT}{BLACK}Świetnie - działa! Dodajmy teraz jeszcze dróżki i pozwólmy gościom bawić się na naszej nowej kolejce górskiej...
STR_3436    :{SMALLFONT}{BLACK}Czekając na pierwszych pasażerów, możemy trochę zmodyfikować naszą kolejkę...
# End of tutorial strings
STR_3437    :{SMALLFONT}{BLACK}Usuwanie scenerii z terenu
STR_3438    :Nie można stąd usunąć całej scenerii...
STR_3439    :Usuń scenerię
STR_3440    :Strona 1
STR_3441    :Strona 2
STR_3442    :Strona 3
STR_3443    :Strona 4
STR_3444    :Strona 5
STR_3445    :Ustaw obszar do patrolowania
STR_3446    :Wyłącz patrolowanie

# New strings, cleaner
STR_5120    :Finanse
STR_5121    :Badania
STR_5123    :Odnów atrakcje
STR_5126    :Losowa muzyka tytułowa
STR_5128    :Rozmiar zaznaczenia
STR_5130    :Rozmiar mapy
STR_5132    :Napraw przejażdżki
STR_5136    :Prawa do ziemi
STR_5147    :Kody
STR_5148    :{SMALLFONT}{BLACK}Zmień prędkość gry
STR_5149    :{SMALLFONT}{BLACK}Otwórz okno kodów
STR_5150    :Włącz narzędzia debugowania
#Thousands separator
STR_5151    :.
#Decimals separator
STR_5152    :,
STR_5153    :Edytuj motywy...
STR_5154    :Hardware display
STR_5155    :Zezwalaj na testowanie nieskończonych tras
STR_5156    :{SMALLFONT}{BLACK}Allows testing of most ride types even when the track is unfinished, does not apply to block sectioned modes
STR_5157    :Odblokuj wszystkie ceny
STR_5158    :Wyjdź do menu
STR_5159    :Opuść OpenRCT2
STR_5160    :{POP16}{MONTH} {PUSH16}{PUSH16}{STRINGID}, Rok {POP16}{COMMA16}
STR_5161    :Format daty:
STR_5162    :dzień/miesiąc/rok
STR_5163    :miesiąc/dzień/rok
STR_5164    :Nazwa kanału Twitch
STR_5165    :Nazywaj gości nickami śledzących twój kanał
STR_5166    :{SMALLFONT}{BLACK}Twoi goście będą nazywani tak jak osoby śledzące twój kanał
STR_5167    :Track follower guests
STR_5168    :{SMALLFONT}{BLACK}Will turn on tracking information for guests named after channel's Twitch followers
STR_5169    :Nazywaj gości nickami twoich widzów
STR_5170    :{SMALLFONT}{BLACK}Twoi goście będą nazywani tak jak twoi widzowie
STR_5171    :Track chat guests
STR_5172    :{SMALLFONT}{BLACK}Will turn on tracking information for guests named after Twitch chat participants
STR_5173    :Wyświetlaj chat Twitcha jako powiadomienia
STR_5174    :{SMALLFONT}{BLACK}Will use Twitch chat messages preceded by !news for in game notifications
STR_5175    :Wprowadź nazwę swojego kanału Twitch
STR_5176    :Włącz integracje z Twitchem
STR_5177    :Tryb pełnego ekranu:
STR_5178    :{SMALLFONT}{BLACK}Kody finansowe
STR_5179    :{SMALLFONT}{BLACK}Kody związane z gośćmi
STR_5180    :{SMALLFONT}{BLACK}Kody związane z parkiem
STR_5181    :{SMALLFONT}{BLACK}Kody związane z atrakcjami
STR_5182    :{INT32}
STR_5183    :Wysokość bazowa
STR_5184    :Wprowadź bazową wysokość pomiędzy {COMMA16} a {COMMA16}
STR_5185    :Poziom wody
STR_5186    :Wprowadź poziom wody pomiędzy {COMMA16} a {COMMA16} 
STR_5187    :Finanse
STR_5188    :Nowa Kampania
STR_5189    :Badania
STR_5190    :Mapa
STR_5191    :Widok
STR_5192    :Ostatnie wiadomości
STR_5195    :Wyczyść scenerie
STR_5196    :Prawa ziemskie
STR_5197    :Sceneria
STR_5198    :Chodnik
STR_5199    :Budowa przejażdzek
STR_5200    :Projektowanie tras
STR_5201    :Nowa atrakcja
STR_5202    :Wybór projektów tras
STR_5203    :Atrakcja
STR_5204    :Lista atrakcji
STR_5205    :Gość
STR_5206    :Lista gości
STR_5207    :Personel
STR_5208    :Lista pracowników
STR_5209    :Banner
STR_5217    :Kody
STR_5218    :Motywy
STR_5219    :Opcje
STR_5220    :Skróty klawiszowe
STR_5228    :{SMALLFONT}{BLACK}Główne
STR_5229    :{SMALLFONT}{BLACK}Park
STR_5230    :{SMALLFONT}{BLACK}Narzędzia
STR_5231    :{SMALLFONT}{BLACK}Atrakcje i goście
STR_5232    :{SMALLFONT}{BLACK}Edytory
STR_5233    :{SMALLFONT}{BLACK}Różne
STR_5234    :{SMALLFONT}{BLACK}Monity
STR_5235    :{SMALLFONT}{BLACK}Ustawienia
STR_5236    :Okno:
STR_5237    :Paleta:
STR_5238    :Obecny motyw:
STR_5239    :Duplikuj
STR_5253    :Informacje o parku
STR_5254    :Stwórz
STR_5260    :Duży zrzut ekranu
STR_5261    :Filter
STR_5262    :Zakręcone światy
STR_5263    :Zakręcone czasy
STR_5278    :Tryb piaskownicy
STR_5279    :Tryb piaskownicy wyłączony
STR_5285    :BUM!!!
STR_5286    :{SMALLFONT}{BLACK}Niektórzy goście eksplodują
STR_5288    :Atrakcja jest zamknięta
STR_5290    :Napraw przejażdżkę
STR_5301    :{MEDIUMFONT}{BLACK}Usuń swoją pożyczkę
STR_5302    :Usuń pożyczkę
STR_5303    :Zezwól na budowę podczas pauzy
STR_5304    :Sekwencja tytułowa:
STR_5305    :RollerCoaster Tycoon 1
STR_5306    :RollerCoaster Tycoon 1 (CF)
STR_5307    :RollerCoaster Tycoon 1 (CF + LL)
STR_5308    :RollerCoaster Tycoon 2
STR_5309    :OpenRCT2
STR_5310    :Losowy
STR_5311    :{SMALLFONT}{BLACK}Narzędzia debugowania
STR_5312    :Pokaż konsole
STR_5313    :Pokaż tytuł konsoli
STR_5314    :Tytuł konsoli
STR_5315    :Trawa
STR_5316    :Piach
STR_5317    :Ziemia
STR_5343    :Rozmieszczaj pracowników automatycznie
STR_5344    :Lista zmian
STR_5345    :Kody finansowe
STR_5346    :Kody związane z gośćmi
STR_5347    :Kody związane z parkiem
STR_5348    :Kody związane z atrakcjami
STR_5349    :{SMALLFONT}{BLACK}Wszystkie przejażdżki
STR_5350    :Max
STR_5351    :Min
STR_5352    :{BLACK}Szczęście:
STR_5353    :{BLACK}Energia:
STR_5354    :{BLACK}Głód:
STR_5355    :{BLACK}Pragnienie:
STR_5356    :{BLACK}Nudności:
STR_5357    :{BLACK}Tolerancja nudności:
STR_5358    :{BLACK}Pęcherz:
STR_5359    :Usuń gości
STR_5360    :{SMALLFONT}{BLACK}Usuwa wszystkich gości z mapy
STR_5361    :Daj wszystkim gościom:
STR_5362    :{BLACK}Ustaw preferowaną intensywność przejażdzek dla wszystkich gości na:
STR_5363    :Więcej niż 1
STR_5364    :Mniej niż 15
STR_5365    :{BLACK}Szybkość personelu:
STR_5366    :Normalnie
STR_5367    :Szybko
STR_5369    :Parametry parku...
STR_5373    :Nazwa {STRINGID}
STR_5374    :Data {STRINGID}
STR_5375    :{UP}
STR_5427    :Pozycja:
STR_5429    :Poziom przybliżenia:
STR_5432    :Komenda:
STR_5435    :Zmień nazwę zapisu
STR_5436    :Edytuj sekwencje tytułowe...
STR_5437    :Nie wybrano zapisu
STR_5442    :Wymuś ocenę parku:
STR_5443    :Prędkość{MOVE_X}{87}{STRINGID}
STR_5444    :Prędkość:
STR_5445    :Prędkość
STR_5446    :Pobierz
STR_5447    :Typ {STRINGID}
STR_5448    :Przejażdzka / Pojazd {STRINGID}
STR_5449    :Zmniejsz prędkość gry
STR_5450    :Zwiększ prędkość gry
STR_5451    :Otwórz okno kodów
STR_5452    :Przełącz widoczność pasków narzędzi
STR_5453    :Wybierz koljną przejaźdzkę
STR_5454    :Odblokuj FPS
STR_5461    :Zmień parametry gości
STR_5462    :{CURRENCY}
STR_5463    :Cel: Baw się dobrze!
STR_5464    :Główne
STR_5465    :Klimat
STR_5466    :Personel
STR_5467    :ALT + 
STR_5468    :Ostatnie wiadomości
STR_5474    :Wyświetlaj tekst na bannerach wielkimi literami
STR_5475    :{COMMA16} tygodni
STR_5476    :Sprzęt
STR_5477    :Wyświetlanie mapy
STR_5478    :Sterowanie
STR_5479    :Pasek narzędzi
STR_5480    :Pokaż pasek narzędzi dla:
STR_5481    :Motywy
STR_5483    :{BLACK}(pozostało {COMMA16} tygodni)
STR_5484    :{BLACK}(pozostał {COMMA16} tydzień)
STR_5485    :{SMALLFONT}{STRING}
STR_5486    :{BLACK}{COMMA16}
STR_5487    :{SMALLFONT}{BLACK}Pokaż ostatnie wiadomości
STR_5490    :Wyłącz dźwięk gdy okno gry jest nieaktywne
STR_5491    :Lista odkryć
STR_5492    :Opcje scenariusza
STR_5493    :Wyślij wiadomość
STR_5494    :<not used anymore>
STR_5495    :Lista graczy
STR_5496    :Gracz:
STR_5497    :Ping:
STR_5498    :Lista serwerów
STR_5499    :Nazwa gracza:
STR_5500    :Dodaj serwer
STR_5501    :Uruchom serwer
STR_5502    :Multiplayer
STR_5503    :Wprowadź IP lub hostname:
STR_5504    :{SMALLFONT}{BLACK}Pokaż status gry wieloosobowej
STR_5505    :Nie można połączyć z serwerem.
STR_5506    :Goście ignorują intensywność
STR_5507    :Dozorcy domyślnie koszą trawę
STR_5508    :Zezwól na ładowanie plików ze złymi sumami kontrolnymi
STR_5509    :{SMALLFONT}{BLACK}Zezwól na ładowanie scenariuszy i zapisanych gier z błędną sumą kontrolą, takich jak scenariusz z wersji demo czy z uszkodzonym zapisem gry.
STR_5510    :Domyślne urządzenie audio
STR_5511    :(UNKNOWN)
STR_5512    :Zapisz grę jako
STR_5513    :Szybki zapis
STR_5514    :Wyłącz wandalizm
STR_5549    :rok/miesiąc/dzień
STR_5551    :rok/dzień/miesiąc
STR_5553    :Wstrzymuj grę gdy nakładka Steam jest otwarta
STR_5555    :Pokaż pojazdy również dla innych typów atrakcji
STR_5556    :Wyrzuć gracza
STR_5557    :Nie rozłączaj po desynchronizacji (tryb wieloosobowy)
STR_5558    :Wymagany restart dla tej zmiany
STR_5559    :10 min. inspekcje
STR_5560    :{SMALLFONT}{BLACK}Ustaw częstotliwość inspekcji na 'Co 10 minute' na wszystkich atrakcjach
STR_5561    :Nie udało się załadować języka
STR_5562    :UWAGA!
STR_5563    :Ta funkcja jest obecnie niestabilna, zachowaj szczególną ostrożność.
STR_5564    :Dodaj uszkodzone elementy
STR_5565    :{SMALLFONT}{BLACK}Inserts a corrupt map element at top of tile. This will hide any element above the corrupt element.
STR_5566    :Hasło:
STR_5567    :Rozgłoś
STR_5568    :Wymagane hasło
STR_5569    :Ten serwer wymaga hasła
STR_5570    :Aktualizuj listę
STR_5571    :Dołącz do gry
STR_5572    :Dodaj do ulubionych
STR_5573    :Usuń z ulubionych
STR_5574    :Nazwa:
STR_5575    :Limit graczy:
STR_5576    :Port:
STR_5577    :Won południowokoreański (W)
STR_5578    :Rosyjski rubel (R)
STR_5579    :Współczynnik skali okna:
STR_5580    :Korona czeska (Kc)
STR_5581    :Pokaż licznik FPS
STR_5582    :Nie pozwól na wyjście kursora poza okno
STR_5583    :{COMMA1DP16}ms{POWERNEGATIVEONE}
STR_5584    :SI
STR_5585    :{SMALLFONT}{BLACK}Unlocks ride operation limits, allowing for things like {VELOCITY} lift hills
STR_5586    :Automatycznie otwieraj sklepy i stoiska
STR_5587    :{SMALLFONT}{BLACK}Gdy aktywne, sklepy i stoiska będą automatycznie otwierane po zbudowaniu
STR_5588    :{SMALLFONT}{BLACK}Przejdź do rozgrywki wieloosobowej
STR_5589    :Ustawienia powiadomień
STR_5590    :Nagrody parku
STR_5591    :Kampania reklamowa została zakończona
STR_5592    :Ostrzeżenia dotyczące parku
STR_5593    :Ostrzeżenia dotyczące oceny parku
STR_5594    :Atrakcja popsuła się
STR_5595    :Wypadek na atrakcji
STR_5596    :Ostrzeżenia dotyczące atrakcji
STR_5597    :Wynaleziono atrakcję / scenariusz
STR_5598    :Ostrzeżenia dotyczące gości
STR_5599    :Gość się zgubił
STR_5600    :Gość opuścił park
STR_5601    :Gość stoi w kolejce do atrakcji
STR_5602    :Gość korzysta z atrakcji
STR_5603    :Gość opuścił atrakcje
STR_5604    :Gość kupił nowy przedmiot
STR_5605    :Guest has used facility
STR_5606    :Gość zmarł
STR_5622    :RollerCoaster Tycoon 2
STR_5623    :Zakręcone światy
STR_5624    :Zakręcone czasy
STR_5625    :{OPENQUOTES}Prawdziwe{ENDQUOTES} parki
STR_5626    :Inne parki
STR_5627    :Grupuj scenariusze według:
STR_5628    :Gra Źródłowa
STR_5629    :Poziom trudności
STR_5633    :CMD + 
STR_5634    :OPTION + 
STR_5635    :{WINDOW_COLOUR_2}Wydane pieniądze: {BLACK}{CURRENCY2DP}
STR_5636    :{WINDOW_COLOUR_2}Commands ran: {BLACK}{COMMA16}
STR_5637    :Nie można tego zrobić..
STR_5638    :Odmowa dostępu
STR_5639    :{SMALLFONT}{BLACK}Pokaż listę graczy
STR_5640    :{SMALLFONT}{BLACK}Zarządzaj grupami
STR_5641    :Domyślna grupa:
STR_5642    :Grupa:
STR_5643    :Dodaj grupę
STR_5644    :Usuń grupę
STR_5645    :Chat
STR_5646    :Terraform
STR_5647    :Przełącz pauzę
STR_5648    :Ustal poziom wody
STR_5649    :Stwórz przejażdżkę
STR_5650    :Usuń przejażdżkę
STR_5651    :Zbuduj przejażdżkę
STR_5652    :Właściwości przejażdżki
STR_5653    :Sceneria
STR_5654    :Ścieżka
STR_5655    :Gość
STR_5656    :Pracownik
STR_5659    :Wyrzuć gracza
STR_5660    :Modyfikuj grupy
STR_5661    :Zmień grupę gracza
STR_5662    :N/A
STR_5703    :Nie można wyrzucić hosta
STR_5704    :Ostatnia akcja:
STR_5705    :Nie można ustawić tej grupy
STR_5706    :Nie można usunąć grupy, do której należą gracze
STR_5707    :Ta grupa nie może być modyfikowana
STR_5708    :Nie można zmienić grupy do której należy host
STR_5709    :Zmień nazwę grupy
STR_5710    :Nazwa grupy
STR_5711    :Wprowadź nową nazwę dla tej grupy:
STR_5712    :Can't modify permission that you do not have yourself
STR_5713    :Wyrzuć gracza
STR_5714    :Pokaż okno opcji
STR_5715    :Nowa gra
STR_5716    :Niedostępne w trybie wieloosobowym
